Date,V024,V025,V028,V030,V032,V033,V034,V036,V037,V042,V045,V051,V055,V056,V059,V061,V062,V067,V074,V075,V076,V077,V078,V905,V907,V908,V918,V9B6,E016,E017,E018,E019,E020,E023,E025,E026,E027,E028,E030,E031,E032,E034,E036,E039,E042,E043,E044,E045,E046,E047,E048,E049,E050,E051,E052,E054,E055,E056,E057,E058,E059,E060,E061,E062,E063,E064,E065,E066,E067,E068,E069,E070,E071,E072,E073,E075,E076,E077,E078,E079,E086,E087,E090,E091,E092,E094,E095,E096,E097,E101,E102,E103,E104,E105,E117,E118,E119,E120,E123,E132,E137,E138,E139,E140,E141,E142,E143,E144,E145,E146,E147,E148,E149,E152,E153,E154,E155,E156,E157,E158,E160,E163,E165,E167,E168,E170,E171,E174,E175,E176,E180,E181,E182,E185,E187,E188,E189,E202,E207,E208,E209,N001,N002,N003,N004,N005,N007,N008,N010,N011,N012,N014,N015,N016,N017,N018,N019,N022,N024,N025,N026,N029,N030,N031,N032,N034,N035,N036,N037,N038,N045,N046,N054,N055,N056,N057,N059,N064,N070,N072,N073,N075,N076,N077,N078,N080,N081,N082,N089,N090,N091,N092,N093,N097,N098,N099,N100,N101,N102,N103,N112,N115,N116,N117,N118,N119,N120,N121,N122,N124,N125,N126,N127,N128,N129,N130,N131,N132
2021-06-21,0,671371.115,0,62263.918,360263.106,259965.377,0,8104.468,121288.613,101043.125,91824.601,0,158024.031,29531.954,7689.181,1690984.015,483896.41,171370.076,303584.603,0,125643.449,0,0,27427.176,56535.793,5927.329,94258.54,317565.299,15720.156,14964.027,0.117,3572.507,36495.368,62504.328,4487.874,6906.516,2764.494,0,531.434,9464.697,34418.079,13753.148,15560.194,130853.511,9087.554,1276.027,0,22210.823,149703.249,7064.651,103920.138,1904.84,5275.819,74548.731,1860.912,99141.18,0,74773.008,42288.514,16236.613,14943.569,162.442,0,40461.297,36200.896,20380.159,60499.467,45790,0,7764.573,0,26399.045,12018.836,29909.874,55296.68,3224.913,186839.26,4365.793,305.418,0,11097.332,0,709.567,15541.049,9556.989,86734.498,4481.565,1123.425,16567.44,85598.23,159954.425,0,106618.428,82949.016,182468.766,161668.239,0,4801.747,50140.998,97396.378,150523.9,84179.952,300,87246.221,104520.032,89446.087,70433.831,0,32171.081,43562.188,23598.614,0,67187.652,0,0,45343.098,36.493,324123.57,80948.432,82736.805,0,0,0,39526.58,105185.621,31227.784,58263.446,711.838,0,0,0,10188,38684.006,35675.04,130929.247,67765.453,23388.077,0,0,176543.552,0,32259.497,204.575,4237.278,27792.09,1737.57,3952.541,33664.953,4641.868,78245.533,2439.79,6956.481,11554.861,1338.439,11132.306,0,0,28490.479,147.329,3125.919,0,996.286,1574.117,3371.176,29669.399,4490.188,7763.752,75366.376,12812.097,0,0,1352.507,5021.126,0,492.458,515.704,6625.228,163.345,2207.09,1956.164,849.568,0,1916.933,8840.768,1644.435,0,150.687,1689.442,0,917.938,0,4072,2145.164,25048.033,0,881.297,1052.769,1833.98,8174.272,5780.77,0,53652.688,0,559.156,14326.208,5720.836,3134.292,60551.382,533.636,3098.567,20622.344,380.499,0,2447.576,1811.217,326.853,0,2673.225
2021-06-22,0,612496.434,0,58629.809,360263.104,259965.378,0,8616.148,121500.15,98518.742,91664.403,0,182025.467,27743.057,7719.552,1823100.015,414291.228,185086.491,454830.018,0,145413.108,0,0,23787.715,61762.944,6064.097,94258.539,317356.819,16486.13,15077.92,0.081,3646.122,38548.706,66785.979,3258.02,7598.499,2833.657,0,695.039,10464.294,41721.542,15880.594,13811.878,138767.367,9312.325,1368.159,0,23556.215,153877.953,6836.766,105036.461,1834.506,6181.753,71983.069,1905.463,98456.941,0,73881.806,42033.129,16192.501,14341.872,179.483,0,40750.674,37894.485,20328.338,61327.504,46648,0,6859.306,0,26172.6,12389.739,31598.563,60270.8,3294.07,186684.354,4826.87,305.156,0,11126.529,0,703.321,15734.478,5914.49,74990.997,3833.79,1594.702,17280.344,86019.163,165292.93,0,97594.028,84126.829,193170.922,168201.482,0,5018.121,46242.167,96857.703,174523.9,84496.549,300,69997.208,89895.056,90317.658,60180.618,0,57302.34,45828.413,22616.48,0,70190.706,0,0,45223.988,0,300598.477,81167.6,83193.032,0,0,0,40079.706,82804.403,31206.661,61526.433,704.777,0,0,0,10262,38850.339,41821.722,129437.543,88230.031,23349.468,0,0,174163.512,0,34537.511,204.614,4272.348,27729.849,1427.042,4066.553,33824.671,5510.553,80924.739,2381.66,6822.151,11540.439,1225.204,11372.018,0,0,28680.435,121.401,3352.265,0,1293.616,1619.561,3146.808,30691.341,4329.816,8334.68,76100.229,12885.259,0,0,1435.939,5295.741,0,476.047,527.135,7138.062,170.097,2256.96,3792.842,823.872,0,2165.894,8642.489,1752.081,0,140.615,1731.723,0,849.192,0,4072,2178.553,17987.733,0,749.382,1137.119,1991.219,8280.32,5690.438,0,104468.108,0,568.24,13152.286,5546.696,3270.405,61030.051,571.326,2623.134,22457.107,396.05,0,1984.638,1868.987,346.555,0,2675.404
2021-06-23,0,655548.143,0,62790.73,360263.103,259965.379,0,5967.902,121500.15,100448.422,91867.942,0,182336.672,27401.943,7752.062,1806107.815,427714.742,186669.081,514670.197,0,166504.879,0,0,26334.696,63234.171,5670.116,94258.54,318367.845,16885.274,14973.306,1.129,3832.18,40372.683,65310.481,3078.885,7452.3,2802.491,0,615.824,9796.402,45215.818,16153.904,15269.168,126605.84,8868.207,1219.511,0,24012.193,149958.799,6654.682,105839.052,1920.751,6263.127,76574.01,1768.561,100507.814,0,74334.623,42620.86,15718.372,14039.636,170.846,0,37855.099,38314.813,21394.888,62253.586,46493,0,6321.72,0,24187.673,12425.565,33134.349,65774.946,3248.741,189579.753,5072.163,303.592,0,10884.175,0,724.895,15552.474,5245.024,74452.273,3922.544,1635.071,18434.696,83974.916,140150.894,0,96484.892,85031.999,194168.869,160364.725,0,5295.603,49111.966,96764.578,174837.9,84877.824,300,81849.487,91750.905,91233.742,45192.644,0,61621.274,34139.532,21757.713,0,66793.477,0,0,45547.645,12.99,295404.922,81935.463,83890.614,0,0,0,40574.3,106582.32,31518.693,62645.234,688.674,0,0,0,10291,39000.423,44303.217,125660.982,105218.367,22995.715,0,0,180014.348,0,36143.808,181.298,4263.444,27044.563,1446.247,4046.066,33020.184,5401.343,81924.947,2276.966,6612.427,11536.093,1185.414,11391.955,0,0,28992.874,139.764,4038.147,0,1476.776,1376.322,3220.014,31335.401,4261.92,8400.358,75299.186,12601.489,0,0,1273.462,5369.374,0,494.577,541.435,7770.345,171.226,1897.038,5086.258,797.792,0,1859.3,9019.325,1767.876,0,146.792,1768.945,0,833.197,0,4072,2530.707,14772.859,0,883.521,1090.559,2302.375,8276.778,5803.293,0,103392.811,0,606.755,14607.658,5443.646,3207.108,61116.535,580.124,2664.357,23632.632,369.762,0,2258.206,1952.91,313.44,0,2404.879
2021-06-24,0,614045.391,0,62791.748,360263.102,259966.032,0,4365.234,121605.92,100222.078,93660.84,0,166024.849,27740.971,7757.768,1835750.024,435844,187196.611,517946.465,0,151120.568,0,0,23455.215,57991.394,4892.889,94258.54,317907.2,16621.48,14711.506,0.454,3953.992,39674.394,61968.213,3235.371,7175.512,1897.446,0,574.051,10586.172,46291.21,16635.92,13559.768,93833.037,8973.128,1359.287,0,23575.332,152122.393,6061.286,106189.714,2107.47,7359.471,75058.67,2191.334,102816.236,0,75246.417,43365.042,15129.795,14025.185,166.942,0,36260.918,39191.349,20809.048,60108.417,45248,0,7518.468,0,27842.319,12405.78,32497.04,82787.819,3280.736,189856.876,4953.433,303.459,0,10782.957,0,359.293,15542.153,5767.639,77187.882,4135.447,1493.101,16208.158,81989.451,133656.301,0,95970.045,82894.88,186065.093,162284.276,0,4987.455,48904.32,96057.051,158523.9,83396.811,300,78354.611,91395.495,85795.123,55523.669,0,50132.649,33489.939,21363.714,0,62010.435,0,0,46074.344,59.536,322364.745,85591.287,83580.265,0,0,0,40737.779,106209.16,30482.935,61770.657,147.739,0,0,0,10338,38835.961,41197.951,108711.61,72774.031,23116.611,0,0,183531.013,0,35828.761,210.109,4344.407,27887.817,1385.629,4139.629,32319.388,6643.183,79583.455,2349.798,6682.681,11542.809,1036.449,11236.695,0,0,28888.085,118.514,4498.148,0,1088.342,1445.348,3219.802,31354.871,4375.249,7581.025,68617.214,12903.386,0,0,909.047,5268.933,0,480.898,540.607,7781.749,145.829,2172.153,5537.478,780.141,0,2240.46,8902.274,1716.292,0,145.671,1638.925,0,921.696,0,4072,2400.566,14762.641,0,784.095,1028.011,2312.898,7554.637,6329.385,0,71363.603,0,896.593,15990.779,5570.613,3188.991,60493.663,573.297,2713.974,20346.761,159.941,0,2238.125,1909.281,246.793,0,1177.466
2021-06-25,0,628675.11,0,62792.764,360263.103,216535.663,0,12278.51,133653.573,95976.523,93895.769,0,158025.048,30044.881,7202.095,1696709.055,290041,182976.371,378389.571,0,111785.672,0,0,24775.433,61282.2,6209.822,55483.176,319795.526,17683.535,14790.111,1.686,3671.061,39154.353,59436.402,4051.442,6784.514,2853.954,0,788.567,11166.423,49314.397,17483.772,13988.698,117830.734,9428.171,1387.749,0,22410.514,153563.603,6023.042,102992.441,2022.545,6410.286,74148.142,2232.733,103595.232,0,75499.164,44322.406,15661.521,14972.07,147.027,0,36978.167,35074.911,21324.477,58991.431,43868,0,6195.765,0,28922.909,12490.098,31623.147,78080.123,3229.417,183604.361,4625.019,305.054,0,9993.023,0,667.362,15696.029,5605.113,76069.233,4120.368,1639.646,15467.255,81863.186,130094.465,0,95911.055,80491.473,173980.096,161773.596,0,4621.499,50348.555,98065.614,150523.9,81176.559,300,79581.796,71995.513,85250.817,44049.629,0,29427.153,33217.738,21824.23,0,59342.464,0,0,45550.705,63.786,351713.704,85238.379,82032.895,0,0,0,40001.047,105867.613,27540.117,58581.228,0,0,0,0,10262,39023.237,43639.275,122886.892,41636.625,23046.576,0,0,178721.231,0,33667.766,197.941,4420.954,24703.467,1408.836,3568.368,32311.67,5749.456,78958.664,2229.411,5574.313,11396.136,896.094,9325.371,0,0,28828.405,65.587,4414.276,0,1264.86,1485.298,3050.7,31217.57,4337.172,7772.687,72186.862,12754.455,0,0,1440.679,4890.332,0,471.031,518.25,7746.395,158.913,2211.433,5492.947,791.782,0,2107.619,8270.225,1882.47,0,140.193,1810.275,0,856.121,0,4072,2096.342,14817.342,0,824.648,997.868,2133.699,8248.794,5692.702,0,0,0,480.126,12930.381,5692.424,3224.479,60143.006,585.922,3011.173,22733.998,0,0,2442.554,1990.706,68.097,0,2161.452
2021-06-26,0,663601.514,0,62265.952,333886.948,248360.222,0,9100.474,135426.818,98928.484,96832.417,0,158024.031,30378.606,7808.76,1636433.626,198724.772,171370.711,178682.555,0,66105.65,0,0,24034.715,63371.052,5917.493,52156.6,320929.474,17772.739,15818.456,2.223,2993.46,36042.644,59466.567,3154.651,4629.446,2853.619,0,770.696,8812.663,49398.845,15857.328,14182.848,130578.669,9392.43,580.791,0,22902.938,158001.496,5736.459,103684.303,1737.799,6175.99,71584.299,2185.799,101058.92,0,75112.595,38746.974,15848.486,15473.191,177.945,0,37167.552,25900.323,20443.207,50145.726,41217,0,5811.921,0,27724.378,11753.632,25205.967,73512.483,2901.058,162500.585,4257.454,300.933,0,10748.022,0,686.881,15735.83,5416.552,76485.92,3471.477,1767.624,15202.385,80430.387,130418.431,0,95206.131,74658.247,136955.671,157651.621,0,3288.442,48220.148,97830.119,150523.9,74749.402,300,78908.04,47568.656,76865.777,0,0,30395.658,25886.601,21840.959,0,60376.959,0,0,45849.513,16.534,355288.997,84587.036,76758.651,0,0,0,40327.421,106368.961,28615.189,50460.607,0,0,0,0,10285,38887.472,32589.917,95678.077,52017.168,23170.907,0,0,177584.85,0,27997.734,144.779,3998.387,23425.193,1568.767,3118.928,33289.826,4500.271,74763.743,2223.722,4728.05,10153.348,1345.094,7284.382,0,0,28731.195,132.24,4477.809,0,1562.894,1451.77,2609.61,29131.922,4097.418,5829.906,68652.296,12569.727,0,0,1460.225,3595.555,0,476.034,227.371,7647.159,58.324,1292.608,5777.065,818.239,0,2244.304,9493.007,1658.589,0,150.964,1791.9,0,901.317,0,4072,2526.677,14734.713,0,831.115,645.604,2014.892,8111.807,6292.341,0,0,0,883.117,12121.117,5703.146,3136.274,59881.409,570.458,2771.931,21019.368,0,0,1979.478,1961.433,65.319,0,2652.365
2021-06-27,0,686721.166,0,62265.952,333886.95,244140.649,0,7201.31,135426.818,96221.234,97487.535,0,158024.031,30325.599,7782.659,1646666.498,465984.829,171370.711,196391.175,0,80929.589,0,0,19548.303,62698.096,5954.606,94258.539,321510.022,17557.435,16066.691,1.181,2463.956,34047.148,57004.5,2333.212,3010.209,2996.33,0,951.187,8632.892,47577.365,13547.941,13938.109,122002.901,9450.129,462.065,0,23021.921,139641.314,5848,102095.133,1724.415,6070.901,71465.085,1293.762,101696.717,0,75480.263,37279.48,15455.511,15371.514,160.052,0,35040.343,26164.227,19689.351,46654.975,40322,0,6172.374,0,29586.831,11348.861,21178.744,72820.779,2680.663,157350.879,3448.753,301.37,0,10617.531,0,664.208,15445.804,5992.598,71636.701,3519.596,1080.391,14070.319,77600.077,105724.052,0,95235.89,82663.945,140514.015,157075.143,0,2855.469,48571.687,94884.777,150523.9,82438.904,150,82171.559,47392.6,80535.043,0,0,33771.699,7715.671,22195.076,0,61349.231,0,0,46461.125,9.774,357084.912,83485.575,75318.627,0,0,0,40622.206,106029.136,29765.632,45408.249,0,0,0,0,10285,38863.975,34152.547,115398.951,51792.191,23191.586,0,0,159466.857,0,29103.409,65.324,3513.6,22511.398,1358.225,3081.974,32922.893,3967.473,71935.407,2194.918,4921.462,10141.603,1335.83,7065.585,0,0,28733.246,127.788,4500.806,0,785.187,1374.139,2593.159,26461.363,4223.807,5326.809,66045.901,12600.451,0,0,1491.209,3455.036,0,500.749,288.985,7245.821,15.096,1042.375,5163.672,701.54,0,2230.923,10097.353,1388.661,0,170.712,1785.051,0,940.971,0,4072,2428.441,16013.082,0,831.727,695.808,2370.524,8074.476,6059.411,0,0,0,865.411,11842.163,5752.397,3070.013,59866.702,571.546,3122.998,19302.222,0,0,2469.027,1957.885,135.879,0,2327.682
2021-06-28,0,661139.434,0,62793.78,354987.875,200249.545,0,6367.712,128885.446,99424.672,97438.289,0,158024.031,30516.959,7596.953,1774409.02,421348.261,176646.011,184682.914,0,96184.739,0,0,0,51416.728,6598.826,94258.539,319111.404,18829.388,16357.146,0.164,3838.923,39394.227,64099.164,1693.692,7130.125,2524.291,0,832.746,10239.613,48557.116,16910.882,15360.458,123508.73,9554.871,1262.579,0,24993.312,145307.293,5846.522,100518.71,2035.163,6259.181,75458.945,2210.535,101427.876,21346.69,77108.663,43796.964,16068.805,13978.441,169.34,0,37973.821,36547.918,21099.914,58891.714,48147,0,7397.096,0,31378.832,12254.786,29094.855,72330.329,3252.479,199774.542,4100.93,304.129,0,11375.721,0,626.478,15645.976,8192.501,82988.602,5088.093,1717.753,16540.762,78873.434,140409.358,0,99348.584,80211.049,185732.661,163295.703,0,5351.412,49575.808,95454.42,150523.9,82580.872,300,79930.775,39067.98,90661.489,0,0,34194.497,36357.619,22730.451,0,62498.905,0,0,46165.704,0,297772.975,82335.145,82665.004,0,0,0,40142.978,104932.345,31891.519,57661.175,0,0,0,0,10285,39001.168,45704.006,117799.202,52824.688,23132.554,0,0,177638.93,0,34636.801,210.286,4266.312,27566.62,810.301,3788.653,33253.481,5163.647,78190.361,2402.701,6663.818,10983.643,1356.167,10546.032,0,0,28868.589,81.543,4461.634,0,632.559,1444.098,2841.085,29408.649,4215.074,8551.409,77198.12,12985.584,0,0,1129.031,5152.935,0,516.003,540.491,7644.004,136.604,1376.883,1728.562,797.532,0,2112.693,8852.649,1765.504,0,165.469,1754.192,0,674.929,0,4072,2128.41,23117.553,0,852.911,1070.089,1989.057,8006.149,6255.877,0,0,0,638.136,10808.428,5690.652,3082.672,60519.879,579.225,2094.103,21914.08,0,0,2321.232,1906.961,338.596,0,2796.692
2021-06-29,0,633445.892,0,62791.748,360263.104,200249.544,0,10313.906,128885.446,94915.055,93782.59,0,158024.031,30672.626,7828.279,1820311.527,342183.184,179811.191,521220.969,0,124903.066,0,0,0,16692.557,6015.188,94258.47,318989.914,19340.155,15977.202,0.477,3723.128,40384.542,68587.827,2396.141,7305.455,2128.611,0,983.683,9727.052,51968.62,15906.462,13798.103,91727.736,9716.308,1275.618,0,21407.309,154325.905,5551.045,87010.153,2265.881,6204.061,77225.843,2211.799,94486.445,19944.564,76016.489,44130.509,15454.604,13777.833,146.734,0,37924.488,37431.047,20401.77,60777.897,48620,0,6771.111,0,30999.272,12548.258,30693.912,67035.899,3361.16,207392.211,4256.657,305.307,0,11749.625,0,701.133,15399.645,8104.16,75595.93,3751.029,1050.196,16442.453,83289.629,131469.456,0,100551.679,83273.618,181708.209,169615.793,0,5114.761,49870.906,97053.409,150523.9,83690.85,300,79057.618,27584.784,90682.399,0,0,34727.262,34568.637,22832.526,0,62797.415,0,0,46071.007,2.75,326013.185,82386.166,84171.277,0,0,0,40366.393,105827.994,30427.502,62022.46,0,0,0,0,10343,38871.055,49675.238,105460.292,53613.773,23064.263,0,0,179063.512,0,35056.715,200.885,3668.377,26799.715,1258.387,3826.909,32963.518,5770.795,78499.744,2455.935,6790.125,12566.106,1361.709,11778.45,0,0,28747.034,86.356,4461.061,0,966.476,1523.194,2267.039,30329.858,4251.585,9500.504,76413.965,12871.079,0,0,1106.469,5385.094,0,481.294,515.486,7594.43,148.102,1372.015,3816.768,850.046,0,2399.194,8288.68,1952.863,0,159.955,1429.015,0,569.212,0,4072,2218.976,18895.255,0,868.903,1211.333,2505.937,8438.25,6777.322,0,0,0,637.133,12725.594,6513.996,3113.729,61062.413,580.236,2797.776,22600.256,0,0,2309.675,1971.688,337.419,0,2782.142
2021-06-30,0,636065.355,0,62792.764,360263.104,200249.545,0,6336.824,128885.445,101937.492,94534.814,0,158024.031,30640.984,7941.105,1805266.677,370295.374,188251.671,390208.245,0,94575.829,0,0,0,61235.347,6226.833,94258.226,318971.062,19677.815,16078.976,3.058,3443.219,37306.788,69091.594,3216.574,7298.417,2356.075,0,679.565,10599.955,51804.193,16167.878,12278.483,87232.008,9621.419,1338.195,0,21558.843,148105.009,6439.44,90509.957,2223.199,6122.742,77172.614,2249.918,90355.007,19616.848,76433.794,43771.235,14748.834,14108.684,161.96,0,37656.772,36487.185,20843.221,61297.216,48306,0,5746.939,0,30916.021,12388.972,31792.586,66389.531,3132.551,206908.81,4093.612,302.5,0,11441.973,0,717.095,15354.014,4637.487,71895.62,3622.967,1399.403,18024.659,79762.484,140668.253,0,95235.691,78347.731,180779.124,150623.001,0,5049.923,51234.511,96876.942,150523.9,83026.831,300,79851.873,47752.079,90867.485,0,0,35615.5,33014.834,22993.117,0,64524.437,0,0,46385.921,0,315858.191,83092.207,79818.855,0,0,0,41715.133,105968.134,32947.432,61113.162,0,0,0,0,10285,38844.913,48616.783,118087.413,53390.227,23140.256,0,0,172714.348,0,34847.911,196.027,4150.05,26169.677,1272.9,3864.931,34090.897,5443.757,77497.45,2331.175,7329.821,12492.7,1313.49,11553.854,0,0,26158.174,123.548,3854.883,0,1083.333,1420.59,2121.763,31021.914,4247.752,7741.853,76945.552,12320.6,0,0,1060.138,5294.667,0,404.748,526.096,7437.081,128.428,1385.303,1965.404,854.417,0,2042.248,7984.22,1856.508,0,157.145,1467.037,0,566.241,0,4072,2567.811,24369.77,0,878.92,1145.953,2697.553,8265.517,5543.271,0,0,0,961.752,12562.025,7116.598,2539.36,61260.26,478.302,2558.823,22613.937,0,0,2014.516,1908.559,321.719,0,1202.756
2021-07-01,0,614512.833,0,62599.624,354301.214,166675.497,0,8184.664,109723.258,98813.914,95850.768,0,108701.08,30279.63,7891.881,1707891.872,267715,190964.98,441597.628,0,93200.012,0,0,0,59117.693,6204.38,77262.843,313281.009,17883.218,16102.968,1.118,3783.388,37651.24,67748.845,2947.147,6653.362,2974.235,0,739.949,10385.072,48116.693,16920.48,15934.711,87056.104,9541.537,1517.117,0,23153.399,146971.936,5247.238,77586.511,2067.76,5919.12,74979.372,2315.419,95773.451,19768.766,75609.429,43752.635,15200.528,14543.141,162.772,0,37352.455,37881.354,20728.723,59435.934,44951.001,0,4933.901,0,30225.125,12361.947,31147.14,72362.67,2742.344,216546.894,3949.757,305.282,0,11559.89,0,1388.979,15667.16,5422.609,72323.993,3697.957,1789.937,16719.161,82315.846,138030.97,0,97544.174,79314.111,185130.951,138626.046,0,4919.843,51334.877,95258.806,101201.001,83643.865,30,73549.666,47636.682,90818.123,21821.315,0,33894.572,28673.086,22419.897,0,59837.063,0,0,46083.902,0,294644.295,75701.56,81649.397,0,0,0,39347.655,105992.121,28158.861,60366.974,0,0,0,0,10353,38980.649,49802.95,131509.054,52368.711,22564.684,0,0,156970.588,0,35667.31,217.81,4179.861,26338.82,122.813,4091.095,30629.724,5291.704,80431.128,2337.199,6574.926,11752.59,1367.498,11040.604,0,0,27061.177,41.42,3088.571,0,1113.92,1515.905,2166.679,30677.397,4894.35,9557.315,77056.136,12644.046,0,0,1150.765,5032.286,0,407.929,528.905,6822.654,149.099,1373.341,2828.054,704.936,0,785.635,8265.558,1771.462,0,160.644,1726.108,0,577.25,900,2978.016,2469.748,25087.613,0,869.317,1122.357,2260.824,8100.801,5362.703,0,0,0,655.084,14513.481,7066.842,2282.187,60401.021,559.447,3213.323,22375.087,0.064,0,1505.444,1803.754,291.187,0,1173.568
2021-07-02,0,528736.44,0,62600.64,354297.993,168345.427,0,8497.368,109723.258,110533.109,95930.128,0,151301.595,30355.078,7868.331,1770914.728,313050.933,185689.681,417253.499,0,91530.9,0,0,0,59819.236,5856.084,77262.844,317313.85,17012.821,15936.722,0.466,3810.821,38337.307,57553.683,4942.241,6252.03,2993.826,0,563.793,9384.039,45132.594,16204.684,15026.167,97483.218,9487.128,1416.12,0,24022.002,138640.813,6323.676,88492.945,1911.08,5996.662,73053.273,2562.888,99524.908,18973.315,76088.746,42696.252,13242.011,15248.98,150.933,0,35776.451,35386.595,20338.923,54358.642,45110.197,0,6237.732,0,30693.677,12064.029,33824.718,74151.116,2995.212,203650.275,3744.766,304.815,0,11378.85,0,771.072,15626.849,5503.926,79425.187,3291.99,1822.986,17502.281,85062.579,130515.992,0,104447.066,392.24,195279.135,131239.729,0,5004.79,50018.339,95714.693,143802,84416.422,30,69731.297,71244.711,91451,64481.296,0,23966.381,40907.796,7596.1,0,45310.06,0,0,46353.474,0,293064.069,75807.133,82647.432,0,0,0,42949.626,105927.439,31398.191,57746.368,0,0,0,0,10315,38939.995,48960.993,132067.146,38322.289,22314.664,0,0,156963.902,0,34108.927,195.889,4196.836,25620.69,0,3863.641,31177.359,5805.056,79315.735,2357.539,6540.969,11427.549,1352.52,10463.384,0,0,27115.253,0.024,3183.946,0,1342.095,1433.575,2861.115,30434.251,5122.137,8063.591,76591.813,12679.315,0,0,1214.756,4608.499,0,495.071,539.752,7271.504,143.06,2030.748,2470.871,547.982,0,1277.854,8556.303,1733.04,0,167.151,1754.354,0,526.596,900,2978.016,2176.483,24989.45,0,866.078,864.366,1714.966,8382.437,5705.184,0,0,0,645.789,13995.666,7065.766,2412.606,13856.33,597.324,1937.779,22711.145,102.74,0,1898.045,1890.83,235.024,0,1933.272
2021-07-03,0,534476.674,0,62071.794,354300.092,168160.331,0,8626.932,109723.259,114731.211,96826.972,0,131446.508,30550.855,7871.209,1562530.808,307571.283,179359.321,274298.879,0,62604.084,0,0,4031.632,62055.896,5732.966,77134.085,319440.656,15715.27,16135.866,0.109,3190.289,34624.981,59992.003,3527.958,4525.235,2977.821,0,652.252,11241.492,45321.178,15151.927,15114.044,126231.344,9410.35,585.256,0,22704.476,141057.351,6518.001,92013.337,1795.73,5952.193,71500.21,2638.146,94179.909,16585.926,74629.54,38664.3,10884.116,15327.81,110.745,0,37264.317,26956.419,18984.698,46577.554,44919.197,0,5609.522,0,29470.563,11332.69,26081.863,71106.414,2914.297,179947.786,2120.03,305.04,0,11071.86,0,699.675,15599.027,5606.609,78403.431,3484.091,1296.785,13857.896,82294.267,159231.682,0,99780.383,0,179146.992,130257.989,0,3336.471,49663.722,97135.615,123946,83823.379,30,52764.966,27730.784,91061.328,57301.912,0,0,37546.767,0,0,0,0,0,46084.409,1.419,290291.415,78022.359,76500.133,0,0,0,45169.324,106033.121,27561.619,49860.446,0,0,0,0,10311,39025.355,50436.318,123974.598,16695.926,22164.278,0,0,179648.853,0,28768.568,74.678,3461.193,22016.421,0,3112.216,31142.745,4240.352,70125.17,2323.652,5650.242,10645.083,1362.844,7109.787,0,0,27636.346,6.058,3284.416,0,1281.81,1449.647,2590.242,26678.087,5266.182,8159.203,72243.205,12372.675,0,0,1393.29,3668.226,0,495.569,290.577,7362.866,61.489,2021.215,2974.931,663.638,0,1889.624,8753.462,1471.348,0,161.881,1783.971,0,596.611,950,2978.016,2530.478,26670.527,0,889.686,509.547,2896.474,9133.799,5547.376,0,0,0,743.663,13797.557,7013.911,2373.229,41790.446,617.053,2675.046,20980.769,302.102,0,2268.415,1924.632,211.397,0,2774.06
2021-07-04,0,553466.569,0,52098.945,354296.463,170130.281,0,5246.498,109723.259,131501.031,96307.546,0,98249.268,30649.639,7709.794,1518412.954,386257.347,179359.322,269828.103,0,62262.369,0,0,25742.993,62997.164,5916.506,105195.325,318274.911,15989.329,16041.879,0.115,2661.834,31852.401,59316.513,2845.225,3030.09,2998.987,0,904.447,9294.276,45197.666,13736.529,13795.113,128640.993,9412.717,645.43,0,22556.969,131960.78,6361.272,91209.249,1928.514,6182.101,70678.637,2588.815,95303.703,0,74685.496,34701.522,10687.626,13274.603,120.998,0,39345.814,25841.506,18932.292,48111.547,44999.197,0,6622.899,0,30876.466,10853.855,23355.912,71967.465,2790.863,164335.436,1709.25,307.594,0,10867.288,0,595.157,15547.423,5849.34,75503.164,3418.761,1208.758,13780.465,76432.513,160804.839,0,99345.109,0,147418.484,125948.464,0,3057.211,48454.512,96659.413,90749,83316.131,0,51581.909,23943.201,81227.176,65001.596,0,0,37775.306,0,0,3236.375,0,0,45630.866,4.676,292225.8,79283.167,73061.261,0,0,0,43645.489,105798.652,28440.072,42890.747,0,0,0,0,10311,38950.914,48107.35,106791.435,54261.246,22182.007,0,0,159649.853,0,25225.405,60.382,3419.753,22929.755,0,3024.805,31781.969,4343.882,67283.389,2044.426,5668.184,10446.486,934.236,6716.166,0,0,27555.746,100.139,3786.735,0,822.189,1379.683,2680.297,22081.92,5210.034,5605.59,66325.416,12433.922,0,0,1410.386,3386.469,0,501.476,244.342,6981.659,21.649,1920.359,2988.346,634.788,0,2244.718,9169.968,1289.057,0,165.415,1819.478,0,749.267,950,2978.016,2508.527,26647.052,0,957.125,508.48,1767.666,9987.835,5940.974,0,0,0,847.379,12366.127,7059.889,2531.373,57423.426,590.941,2796.841,20210.804,316.509,0,2316.033,1433.604,199.476,0,2420.627
