Date,RMS,DMS FB,DMS IB
2021-07-02,193728.01,189512.51,2011.57
2021-07-03,165091.57,161527.68,1590.78
2021-07-04,172253.32,168668.50,1590.78
2021-07-05,62005.11,59512.94,1590.78
2021-07-06,124889.56,121306.26,2011.57
2021-07-07,177814.54,174124.55,1590.78
2021-07-08,191726.56,187948.74,1590.78
2021-07-09,239599.91,223866.39,13152.96
2021-07-10,190388.74,186494.06,1590.78
2021-07-11,210637.45,206622.17,1590.78
2021-07-12,154724.55,151213.35,1590.78
2021-07-13,201015.31,196627.49,2011.57
2021-07-14,213412.26,209419.52,1590.78
2021-07-15,193304.93,189511.47,1590.78
2021-07-16,198905.19,194654.05,1995.79
2021-07-17,141162.81,137901.79,1575.01
2021-07-18,141162.81,137901.79,1575.01
2021-07-19,146266.13,143004.59,1575.01
2021-07-20,202978.77,198637.22,1995.79
2021-07-21,177136.13,173468.54,1575.01
2021-07-22,225812.38,221512.22,1575.01
2021-07-23,221134.25,216512.65,1995.79
2021-07-24,212148.30,208203.78,1575.01
2021-07-25,212148.30,208203.78,1575.01
2021-07-26,161502.26,157909.52,1575.01
2021-07-27,194722.93,190513.24,1995.79
2021-07-28,192282.58,188514.92,1575.01
2021-07-29,206795.98,192512.61,12019.99
2021-07-30,88886.70,85976.18,1995.79
2021-07-31,144089.54,141049.77,1575.01
2021-08-01,145463.23,142662.23,966.82
2021-08-02,99406.70,97012.10,966.82
2021-08-03,182435.70,178308.81,1992.64
2021-08-04,197364.80,193470.88,1652.65
2021-08-05,239027.01,234469.94,1652.65
2021-08-06,227282.08,222991.56,1652.65
2021-08-07,185065.96,181293.94,1652.65
2021-08-08,203315.34,199362.45,1652.65
2021-08-09,124780.95,121730.50,1459.68
2021-08-10,222583.90,215824.36,4289.83
2021-08-11,205443.60,201999.98,964.92
2021-08-12,182061.15,178434.00,1637.53
2021-08-13,192360.65,188113.48,2058.81
2021-08-14,158934.24,155456.21,1637.53
2021-08-15,196016.43,192200.92,1637.53
2021-08-16,163331.73,159790.10,1637.53
2021-08-17,193583.46,189354.20,2058.81
2021-08-18,202326.75,198398.65,1637.53
2021-08-19,168110.10,164551.14,1637.53
2021-08-20,211196.64,189571.75,19391.08
2021-08-21,157178.62,153728.00,1637.53
2021-08-22,182810.25,179105.60,1637.53
2021-08-23,152047.86,148648.10,1637.53
2021-08-24,204615.17,200246.55,2058.81
2021-08-25,150916.84,147498.25,1637.53
2021-08-26,80060.06,77343.72,1637.53
2021-08-27,166318.60,162329.53,2058.81
2021-08-28,162552.04,158968.09,1637.53
2021-08-29,197420.72,193541.24,1637.53
2021-08-30,174998.58,171341.32,1637.53
2021-08-31,183275.53,158912.27,22632.78
2021-09-01,149111.63,146775.15,865.96
2021-09-02,191040.77,187347.37,1462.39
2021-09-03,172045.47,167564.67,2446.34
2021-09-04,176224.56,172120.18,2024.95
2021-09-05,190549.11,186302.76,2024.95
2021-09-06,171169.77,167115.49,2024.95
2021-09-07,129853.62,125790.97,2446.34
2021-09-08,187602.33,183101.84,2340.99
2021-09-09,160011.45,156067.76,2024.95
2021-09-10,174312.79,169809.52,2446.34
2021-09-11,151482.35,147623.19,2024.95
2021-09-12,153002.69,149128.46,2024.95
2021-09-13,150528.58,146678.86,2024.95
2021-09-14,192882.90,188404.51,2235.64
2021-09-15,193505.39,188811.90,2446.34
2021-09-16,192799.55,188113.06,2446.34
2021-09-17,218207.51,208891.27,6861.47
2021-09-18,198766.45,192065.80,4443.21
2021-09-19,179325.38,175240.32,2024.95
2021-09-20,162508.78,158022.40,2446.34
2021-09-21,173097.36,168806.34,2446.34
2021-09-22,192106.38,187476.81,2446.34
2021-09-23,174889.13,170632.38,2446.34
2021-09-24,200810.63,196044.74,2446.34
2021-09-25,183664.84,179486.73,2024.95
2021-09-26,188743.90,184565.50,2024.95
2021-09-27,143031.32,138838.07,2446.34
2021-09-28,179080.61,174530.08,2446.34
2021-09-29,197909.21,193172.08,2446.34
2021-09-30,205639.95,192827.83,10490.59
2021-10-01,213370.70,192483.57,18534.84
2021-10-02,159826.82,155373.23,126635.00
2021-10-03,184857.06,180573.25,2098.60
2021-10-04,161783.96,157310.97,2520.17
2021-10-05,185172.53,180468.30,2519.35
2021-10-06,196701.17,191882.68,2519.35
