"","Date","node","volume"
"590",2024-05-02,"GAD_CHI",61.4510035259
"591",2024-05-02,"GAD_JUA",20.8574621699
"592",2024-05-02,"SMY_BRN",0
"593",2024-05-02,"SMY_I",20.2367003733
"594",2024-05-02,"SMY_II",82.7613060939
"595",2024-05-03,"CHI_III",42.1485888558
"596",2024-05-03,"GAD_CHI",61.5126983068
"597",2024-05-03,"GAD_JUA",23.7988941623
"598",2024-05-03,"SMY_BRN",0
"599",2024-05-03,"SMY_I",34.0610634647
"600",2024-05-03,"SMY_II",82.8477917942
"601",2024-05-04,"CHI_III",42.0657052549
"602",2024-05-04,"GAD_CHI",55.6021122825
"603",2024-05-04,"GAD_JUA",20.8986037954
"604",2024-05-04,"SMY_BRN",0
"605",2024-05-04,"SMY_I",27.581840141
"606",2024-05-04,"SMY_II",78.1483587211
"607",2024-05-05,"CHI_III",42.1575587896
"608",2024-05-05,"GAD_CHI",61.3967954614
"609",2024-05-05,"GAD_JUA",20.8986037954
"610",2024-05-05,"SMY_BRN",0
"611",2024-05-05,"SMY_I",16.5380858982
"612",2024-05-05,"SMY_II",81.7582979845
"613",2024-05-06,"CHI_III",42.1976409741
"614",2024-05-06,"GAD_CHI",55.6458671958
"615",2024-05-06,"GAD_JUA",20.8986037954
"616",2024-05-06,"SMY_BRN",0
"617",2024-05-06,"SMY_I",32.1934102405
"618",2024-05-06,"SMY_II",87.3621052099
"619",2024-05-07,"CHI_III",38.030047283
"620",2024-05-07,"GAD_CHI",55.4812653791
"621",2024-05-07,"GAD_JUA",23.7024497166
"622",2024-05-07,"SMY_BRN",0
"623",2024-05-07,"SMY_I",32.1089374781
"624",2024-05-07,"SMY_II",87.1550904385
"625",2024-05-08,"CHI_III",38.4056897469
"626",2024-05-08,"GAD_CHI",61.3496856516
"627",2024-05-08,"GAD_JUA",23.7287944828
"628",2024-05-08,"SMY_BRN",0
"629",2024-05-08,"SMY_I",33.9845365098
"630",2024-05-08,"SMY_II",89.0857804022
"631",2024-05-09,"CHI_III",41.7260484703
"632",2024-05-09,"GAD_CHI",55.4849027932
"633",2024-05-09,"GAD_JUA",25.6272068107
"634",2024-05-09,"SMY_BRN",0
"635",2024-05-09,"SMY_I",33.9345662093
"636",2024-05-09,"SMY_II",87.1322771423
"637",2024-05-10,"CHI_III",42.7682558967
"638",2024-05-10,"GAD_CHI",60.4882894892
"639",2024-05-10,"GAD_JUA",23.7712780669
"640",2024-05-10,"SMY_BRN",0
"641",2024-05-10,"SMY_I",32.2059822737
"642",2024-05-10,"SMY_II",89.2556794239
"643",2024-05-11,"CHI_III",39.9431152114
"644",2024-05-11,"GAD_CHI",60.6063112166
"645",2024-05-11,"GAD_JUA",20.9043247768
"646",2024-05-11,"SMY_BRN",0
"647",2024-05-11,"SMY_I",32.8701458366
"648",2024-05-11,"SMY_II",87.5510741696
"649",2024-05-12,"CHI_III",39.9096015611
"650",2024-05-12,"GAD_CHI",55.7050899477
"651",2024-05-12,"GAD_JUA",20.8938009962
"652",2024-05-12,"SMY_BRN",0
"653",2024-05-12,"SMY_I",32.8451077143
"654",2024-05-12,"SMY_II",87.4860244922
"655",2024-05-13,"CHI_III",40.0618079181
"656",2024-05-13,"GAD_CHI",55.9180375887
"657",2024-05-13,"GAD_JUA",20.969162566
"658",2024-05-13,"SMY_BRN",0
"659",2024-05-13,"SMY_I",32.3566700986
"660",2024-05-13,"SMY_II",89.6755712069
"661",2024-05-14,"CHI_III",42.042503497
"662",2024-05-14,"GAD_CHI",60.7318196604
"663",2024-05-14,"GAD_JUA",26.7650464447
"664",2024-05-14,"SMY_BRN",0
"665",2024-05-14,"SMY_I",36.9271338873
"666",2024-05-14,"SMY_II",84.0120821385
"667",2024-05-15,"CHI_III",41.0431328017
"668",2024-05-15,"GAD_CHI",60.7871224806
"669",2024-05-15,"GAD_JUA",26.8046342234
"670",2024-05-15,"SMY_BRN",0
"671",2024-05-15,"SMY_I",43.4556212175
"672",2024-05-15,"SMY_II",84.1449360399
"673",2024-05-16,"CHI_III",42.0225506915
"674",2024-05-16,"GAD_CHI",60.7969046525
"675",2024-05-16,"GAD_JUA",24.8564634832
"676",2024-05-16,"SMY_BRN",0
"677",2024-05-16,"SMY_I",32.3597777922
"678",2024-05-16,"SMY_II",86.8991294929
"679",2024-05-17,"CHI_III",40.6112693354
"680",2024-05-17,"GAD_CHI",65.7710507769
"681",2024-05-17,"GAD_JUA",24.9012072081
"682",2024-05-17,"SMY_BRN",0
"683",2024-05-17,"SMY_I",34.2576250849
"684",2024-05-17,"SMY_II",87.9677523149
"685",2024-05-18,"CHI_III",38.383900577
"686",2024-05-18,"GAD_CHI",60.8776693714
"687",2024-05-18,"GAD_JUA",22.9557556998
"688",2024-05-18,"SMY_BRN",0
"689",2024-05-18,"SMY_I",43.2685592516
"690",2024-05-18,"SMY_II",84.2523633573
"691",2024-05-19,"CHI_III",38.2392868805
"692",2024-05-19,"GAD_CHI",55.7840889316
"693",2024-05-19,"GAD_JUA",22.854614399
"694",2024-05-19,"SMY_BRN",0
"695",2024-05-19,"SMY_I",59.0212109071
"696",2024-05-19,"SMY_II",83.9293397964
"697",2024-05-20,"CHI_III",38.1622302051
"698",2024-05-20,"GAD_CHI",60.5460643384
"699",2024-05-20,"GAD_JUA",22.8161566907
"700",2024-05-20,"SMY_BRN",0
"701",2024-05-20,"SMY_I",55.2397834605
"702",2024-05-20,"SMY_II",83.757639725
"703",2024-05-21,"CHI_III",43.1034630291
"704",2024-05-21,"GAD_CHI",60.6566346641
"705",2024-05-21,"GAD_JUA",27.2292934909
"706",2024-05-21,"SMY_BRN",0
"707",2024-05-21,"SMY_I",64.5709866415
"708",2024-05-21,"SMY_II",94.1809500035
"709",2024-05-22,"CHI_III",49.1092927993
"710",2024-05-22,"GAD_CHI",60.488077601
"711",2024-05-22,"GAD_JUA",28.5875321676
"712",2024-05-22,"SMY_BRN",0
"713",2024-05-22,"SMY_I",59.8066098351
"714",2024-05-22,"SMY_II",89.2322304631
"715",2024-05-23,"CHI_III",49.8078175653
"716",2024-05-23,"GAD_CHI",60.5391426572
"717",2024-05-23,"GAD_JUA",29.5905049623
"718",2024-05-23,"SMY_BRN",0
"719",2024-05-23,"SMY_I",59.8299528518
"720",2024-05-23,"SMY_II",89.2826598547
"721",2024-05-24,"CHI_III",49.6123507008
"722",2024-05-24,"GAD_CHI",60.5107496384
"723",2024-05-24,"GAD_JUA",29.5744014591
"724",2024-05-24,"SMY_BRN",0
"725",2024-05-24,"SMY_I",61.6929445356
"726",2024-05-24,"SMY_II",90.2045500982
"727",2024-05-25,"CHI_III",45.5882406358
"728",2024-05-25,"GAD_CHI",55.4901999982
"729",2024-05-25,"GAD_JUA",22.7458804377
"730",2024-05-25,"SMY_BRN",0
"731",2024-05-25,"SMY_I",61.4955706773
"732",2024-05-25,"SMY_II",88.9985177785
"733",2024-05-26,"CHI_III",45.5671224452
"734",2024-05-26,"GAD_CHI",55.4707062838
"735",2024-05-26,"GAD_JUA",17.8856948502
"736",2024-05-26,"SMY_BRN",0
"737",2024-05-26,"SMY_I",55.0277893164
"738",2024-05-26,"SMY_II",88.9370702005
"739",2024-05-27,"CHI_III",45.6675221373
"740",2024-05-27,"GAD_CHI",62.3157545848
"741",2024-05-27,"GAD_JUA",22.750436034
"742",2024-05-27,"SMY_BRN",0
"743",2024-05-27,"SMY_I",61.5696609179
"744",2024-05-27,"SMY_II",90.0217258963
"745",2024-05-28,"CHI_III",45.6805179469
"746",2024-05-28,"GAD_CHI",55.3542737179
"747",2024-05-28,"GAD_JUA",22.6823139777
"748",2024-05-28,"SMY_BRN",0
"749",2024-05-28,"SMY_I",61.5541224499
"750",2024-05-28,"SMY_II",89.0813660647
"751",2024-05-29,"CHI_III",46.600218679
"752",2024-05-29,"GAD_CHI",55.476215377
"753",2024-05-29,"GAD_JUA",25.5189672552
"754",2024-05-29,"SMY_BRN",0
"755",2024-05-29,"SMY_I",61.441927648
"756",2024-05-29,"SMY_II",88.9585415381
"757",2024-05-30,"CHI_III",47.5835211858
"758",2024-05-30,"GAD_CHI",62.4702210826
"759",2024-05-30,"GAD_JUA",25.7124918112
"760",2024-05-30,"SMY_BRN",0
"761",2024-05-30,"SMY_I",61.6683655044
"762",2024-05-30,"SMY_II",90.2897291546
"763",2024-05-31,"CHI_III",49.2596981066
"764",2024-05-31,"GAD_CHI",62.1228656934
"765",2024-05-31,"GAD_JUA",25.5834518974
"766",2024-05-31,"SMY_BRN",0
"767",2024-05-31,"SMY_I",59.5031859327
"768",2024-05-31,"SMY_II",88.8040044109
"769",2024-06-01,"CHI_III",48.8478933899
"770",2024-06-01,"GAD_CHI",56.9572432656
"771",2024-06-01,"GAD_JUA",22.681572369
"772",2024-06-01,"SMY_BRN",0
"773",2024-06-01,"SMY_I",59.5345100716
"774",2024-06-01,"SMY_II",61.2520758208
"775",2024-06-02,"CHI_III",48.9056329244
"776",2024-06-02,"GAD_CHI",53.9429570471
"777",2024-06-02,"GAD_JUA",22.7266692409
"778",2024-06-02,"SMY_BRN",0
"779",2024-06-02,"SMY_I",50.4349006932
"780",2024-06-02,"SMY_II",69.6595877086
"781",2024-06-03,"CHI_III",48.8200654063
"782",2024-06-03,"GAD_CHI",62.6074893215
"783",2024-06-03,"GAD_JUA",22.641313611
"784",2024-06-03,"SMY_BRN",0
"785",2024-06-03,"SMY_I",49.4156478218
"786",2024-06-03,"SMY_II",71.2819450266
"787",2024-06-04,"CHI_III",49.7788241966
"788",2024-06-04,"GAD_CHI",61.8055631139
"789",2024-06-04,"GAD_JUA",24.6101434507
"790",2024-06-04,"SMY_BRN",0
"791",2024-06-04,"SMY_I",61.3148300427
"792",2024-06-04,"SMY_II",88.7713383134
"793",2024-06-05,"CHI_III",49.8470875117
"794",2024-06-05,"GAD_CHI",61.8510837622
"795",2024-06-05,"GAD_JUA",25.6041816263
"796",2024-06-05,"SMY_BRN",0
"797",2024-06-05,"SMY_I",54.9645406887
"798",2024-06-05,"SMY_II",64.896058455
"799",2024-06-06,"CHI_III",49.7512787306
"800",2024-06-06,"GAD_CHI",56.9450950088
"801",2024-06-06,"GAD_JUA",25.5684078352
"802",2024-06-06,"SMY_BRN",0
"803",2024-06-06,"SMY_I",59.4706964087
"804",2024-06-06,"SMY_II",60.2121991646
"805",2024-06-07,"CHI_III",47.7539146133
"806",2024-06-07,"GAD_CHI",56.8622467226
"807",2024-06-07,"GAD_JUA",21.7064275579
"808",2024-06-07,"SMY_BRN",0
"809",2024-06-07,"SMY_I",41.128205914
"810",2024-06-07,"SMY_II",80.3275935434
"811",2024-06-08,"CHI_III",45.8011529621
"812",2024-06-08,"GAD_CHI",56.9790677502
"813",2024-06-08,"GAD_JUA",20.7692107346
"814",2024-06-08,"SMY_BRN",0
"815",2024-06-08,"SMY_I",42.9390377859
"816",2024-06-08,"SMY_II",80.4339967345
"817",2024-06-09,"CHI_III",45.9126061553
"818",2024-06-09,"GAD_CHI",63.7892251276
"819",2024-06-09,"GAD_JUA",20.7847138879
"820",2024-06-09,"SMY_BRN",0
"821",2024-06-09,"SMY_I",45.808109958
"822",2024-06-09,"SMY_II",77.8849816885
"823",2024-06-10,"CHI_III",46.0536530671
"824",2024-06-10,"GAD_CHI",64.8874769829
"825",2024-06-10,"GAD_JUA",20.843089087
"826",2024-06-10,"SMY_BRN",0
"827",2024-06-10,"SMY_I",55.1099666233
"828",2024-06-10,"SMY_II",68.9110220127
"829",2024-06-11,"CHI_III",47.5566113844
"830",2024-06-11,"GAD_CHI",56.9333352137
"831",2024-06-11,"GAD_JUA",25.5579899987
"832",2024-06-11,"SMY_BRN",0
"833",2024-06-11,"SMY_I",47.5732092934
"834",2024-06-11,"SMY_II",88.7311148701
"835",2024-06-12,"CHI_III",0
"836",2024-06-12,"GAD_CHI",0
"837",2024-06-12,"GAD_JUA",0
"838",2024-06-12,"SMY_BRN",0
"839",2024-06-12,"SMY_I",0
"840",2024-06-12,"SMY_II",0
"841",2024-06-13,"CHI_III",0
"842",2024-06-13,"GAD_CHI",0
"843",2024-06-13,"GAD_JUA",0
"844",2024-06-13,"SMY_BRN",0
"845",2024-06-13,"SMY_I",0
"846",2024-06-13,"SMY_II",0
"847",2024-06-14,"CHI_III",0
"848",2024-06-14,"GAD_CHI",0
"849",2024-06-14,"GAD_JUA",0
"850",2024-06-14,"SMY_BRN",0
"851",2024-06-14,"SMY_I",0
"852",2024-06-14,"SMY_II",0
"853",2024-06-15,"CHI_III",45.7341609762
"854",2024-06-15,"GAD_CHI",56.8966079257
"855",2024-06-15,"GAD_JUA",20.744561074
"856",2024-06-15,"SMY_BRN",0
"857",2024-06-15,"SMY_I",45.7099704067
"858",2024-06-15,"SMY_II",88.673445965
"859",2024-06-16,"CHI_III",45.69369033
"860",2024-06-16,"GAD_CHI",56.8417288819
"861",2024-06-16,"GAD_JUA",20.7163446287
"862",2024-06-16,"SMY_BRN",0
"863",2024-06-16,"SMY_I",42.9482549226
"864",2024-06-16,"SMY_II",88.5732581611
"865",2024-06-17,"CHI_III",45.8399285027
"866",2024-06-17,"GAD_CHI",57.0356772143
"867",2024-06-17,"GAD_JUA",20.7850317202
"868",2024-06-17,"SMY_BRN",0
"869",2024-06-17,"SMY_I",54.9790550304
"870",2024-06-17,"SMY_II",97.9975155766
"871",2024-06-18,"CHI_III",48.7847153916
"872",2024-06-18,"GAD_CHI",56.9591149447
"873",2024-06-18,"GAD_JUA",24.6142752706
"874",2024-06-18,"SMY_BRN",0
"875",2024-06-18,"SMY_I",45.766085465
"876",2024-06-18,"SMY_II",84.2643703553
"877",2024-06-19,"CHI_III",48.8892822183
"878",2024-06-19,"GAD_CHI",64.6979783027
"879",2024-06-19,"GAD_JUA",23.6552692774
"880",2024-06-19,"SMY_BRN",0
"881",2024-06-19,"SMY_I",46.6653743005
"882",2024-06-19,"SMY_II",87.2491334846
"883",2024-06-20,"CHI_III",48.9583577715
"884",2024-06-20,"GAD_CHI",47.5792834218
"885",2024-06-20,"GAD_JUA",20.8097166955
"886",2024-06-20,"SMY_BRN",0
"887",2024-06-20,"SMY_I",46.7722365827
"888",2024-06-20,"SMY_II",88.9590006292
"889",2024-06-21,"CHI_III",51.2093520642
"890",2024-06-21,"GAD_CHI",57.4915193619
"891",2024-06-21,"GAD_JUA",20.952917804
"892",2024-06-21,"SMY_BRN",0
"893",2024-06-21,"SMY_I",41.42767457
"894",2024-06-21,"SMY_II",87.4299447486
"895",2024-06-22,"CHI_III",0
"896",2024-06-22,"GAD_CHI",0
"897",2024-06-22,"GAD_JUA",0
"898",2024-06-22,"SMY_BRN",0
"899",2024-06-22,"SMY_I",0
"900",2024-06-22,"SMY_II",0
"901",2024-06-23,"CHI_III",0
"902",2024-06-23,"GAD_CHI",0
"903",2024-06-23,"GAD_JUA",0
"904",2024-06-23,"SMY_BRN",0
"905",2024-06-23,"SMY_I",0
"906",2024-06-23,"SMY_II",0
"907",2024-06-24,"CHI_III",50.0074162497
"908",2024-06-24,"GAD_CHI",62.1670796978
"909",2024-06-24,"GAD_JUA",20.8895985469
"910",2024-06-24,"SMY_BRN",0
"911",2024-06-24,"SMY_I",30.3724430497
"912",2024-06-24,"SMY_II",89.2668388691
"913",2024-06-25,"CHI_III",49.981248057
"914",2024-06-25,"GAD_CHI",57.25219164
"915",2024-06-25,"GAD_JUA",22.8105769681
"916",2024-06-25,"SMY_BRN",0
"917",2024-06-25,"SMY_I",41.418845895
"918",2024-06-25,"SMY_II",91.9766064295
"919",2024-06-26,"CHI_III",50.0061096058
"920",2024-06-26,"GAD_CHI",57.2060000124
"921",2024-06-26,"GAD_JUA",20.8536481823
"922",2024-06-26,"SMY_BRN",0
"923",2024-06-26,"SMY_I",41.3754794434
"924",2024-06-26,"SMY_II",89.2159150717
"925",2024-06-27,"CHI_III",40.1936730079
"926",2024-06-27,"GAD_CHI",57.1400674675
"927",2024-06-27,"GAD_JUA",20.8315764948
"928",2024-06-27,"SMY_BRN",0
"929",2024-06-27,"SMY_I",41.3465920188
"930",2024-06-27,"SMY_II",77.8131515887
"931",2024-06-28,"CHI_III",49.9894410674
"932",2024-06-28,"GAD_CHI",60.1366257066
"933",2024-06-28,"GAD_JUA",20.8611348987
"934",2024-06-28,"SMY_BRN",0
"935",2024-06-28,"SMY_I",48.739230058
"936",2024-06-28,"SMY_II",91.0187305067
"937",2024-06-29,"CHI_III",50.0057211441
"938",2024-06-29,"GAD_CHI",57.221820998
"939",2024-06-29,"GAD_JUA",20.86039329
"940",2024-06-29,"SMY_BRN",0
"941",2024-06-29,"SMY_I",36.7844271846
"942",2024-06-29,"SMY_II",89.201047583
"943",2024-06-30,"CHI_III",50.0620834053
"944",2024-06-30,"GAD_CHI",57.2851049404
"945",2024-06-30,"GAD_JUA",20.8817586835
"946",2024-06-30,"SMY_BRN",0
"947",2024-06-30,"SMY_I",29.4595933694
"948",2024-06-30,"SMY_II",88.9544803476
"949",2024-07-01,"CHI_III",50.0108064609
"950",2024-07-01,"GAD_CHI",58.1843584612
"951",2024-07-01,"GAD_JUA",22.7953563324
"952",2024-07-01,"SMY_BRN",0
"953",2024-07-01,"SMY_I",46.0175614437
"954",2024-07-01,"SMY_II",90.1511895865
"955",2024-07-02,"CHI_III",32.2468766963
"956",2024-07-02,"GAD_CHI",60.5546458105
"957",2024-07-02,"GAD_JUA",22.6224908759
"958",2024-07-02,"SMY_BRN",0
"959",2024-07-02,"SMY_I",47.4054644684
"960",2024-07-02,"SMY_II",90.2317424172
"961",2024-07-03,"CHI_III",48.0210703188
"962",2024-07-03,"GAD_CHI",58.1646881733
"963",2024-07-03,"GAD_JUA",22.7862451398
"964",2024-07-03,"SMY_BRN",0
"965",2024-07-03,"SMY_I",41.3745965759
"966",2024-07-03,"SMY_II",20.2534042264
"967",2024-07-04,"CHI_III",49.1585568058
"968",2024-07-04,"GAD_CHI",58.3546459446
"969",2024-07-04,"GAD_JUA",18.4995349656
"970",2024-07-04,"SMY_BRN",0
"971",2024-07-04,"SMY_I",41.5183627196
"972",2024-07-04,"SMY_II",89.4540420938
"973",2024-07-05,"CHI_III",49.1404403647
"974",2024-07-05,"GAD_CHI",50.1429540683
"975",2024-07-05,"GAD_JUA",18.4829370566
"976",2024-07-05,"SMY_BRN",0
"977",2024-07-05,"SMY_I",41.4864029161
"978",2024-07-05,"SMY_II",88.479215115
"979",2024-07-06,"CHI_III",49.3069491752
"980",2024-07-06,"GAD_CHI",58.5310428711
"981",2024-07-06,"GAD_JUA",18.5560384856
"982",2024-07-06,"SMY_BRN",0
"983",2024-07-06,"SMY_I",27.7613094464
"984",2024-07-06,"SMY_II",83.2769713433
"985",2024-07-07,"CHI_III",49.0676920827
"986",2024-07-07,"GAD_CHI",58.2561532463
"987",2024-07-07,"GAD_JUA",18.4584992842
"988",2024-07-07,"SMY_BRN",0
"989",2024-07-07,"SMY_I",36.8759275723
"990",2024-07-07,"SMY_II",84.640507225
"991",2024-07-08,"CHI_III",49.0743312463
"992",2024-07-08,"GAD_CHI",58.2517389088
"993",2024-07-08,"GAD_JUA",18.4735433464
"994",2024-07-08,"SMY_BRN",0
"995",2024-07-08,"SMY_I",13.8138746255
"996",2024-07-08,"SMY_II",87.250969849
"997",2024-07-09,"CHI_III",49.0160266766
"998",2024-07-09,"GAD_CHI",58.1730577572
"999",2024-07-09,"GAD_JUA",22.7974752144
"1000",2024-07-09,"SMY_BRN",0
"1001",2024-07-09,"SMY_I",36.8107013214
"1002",2024-07-09,"SMY_II",89.2414829145
"1003",2024-07-10,"CHI_III",51.0056215599
"1004",2024-07-10,"GAD_CHI",65.4590100877
"1005",2024-07-10,"GAD_JUA",25.224937063
"1006",2024-07-10,"SMY_BRN",0
"1007",2024-07-10,"SMY_I",59.8279399139
"1008",2024-07-10,"SMY_II",59.6319433289
"1009",2024-07-11,"CHI_III",51.0503299701
"1010",2024-07-11,"GAD_CHI",58.2860647972
"1011",2024-07-11,"GAD_JUA",22.8380518047
"1012",2024-07-11,"SMY_BRN",0
"1013",2024-07-11,"SMY_I",36.8655450505
"1014",2024-07-11,"SMY_II",100.4468019098
"1015",2024-07-12,"CHI_III",0
"1016",2024-07-12,"GAD_CHI",0
"1017",2024-07-12,"GAD_JUA",0
"1018",2024-07-12,"SMY_BRN",0
"1019",2024-07-12,"SMY_I",0
"1020",2024-07-12,"SMY_II",0
"1021",2024-07-13,"CHI_III",0
"1022",2024-07-13,"GAD_CHI",0
"1023",2024-07-13,"GAD_JUA",0
"1024",2024-07-13,"SMY_BRN",0
"1025",2024-07-13,"SMY_I",0
"1026",2024-07-13,"SMY_II",0
"1027",2024-07-14,"CHI_III",51.1429604282
"1028",2024-07-14,"GAD_CHI",58.3955050525
"1029",2024-07-14,"GAD_JUA",18.506315388
"1030",2024-07-14,"SMY_BRN",0
"1031",2024-07-14,"SMY_I",36.937057318
"1032",2024-07-14,"SMY_II",87.7440336904
"1033",2024-07-15,"CHI_III",50.0806236228
"1034",2024-07-15,"GAD_CHI",63.3275913692
"1035",2024-07-15,"GAD_JUA",18.5210769326
"1036",2024-07-15,"SMY_BRN",0
"1037",2024-07-15,"SMY_I",47.8328429678
"1038",2024-07-15,"SMY_II",98.501173828
"1039",2024-07-16,"CHI_III",50.234807603
"1040",2024-07-16,"GAD_CHI",66.2919072872
"1041",2024-07-16,"GAD_JUA",25.3308105336
"1042",2024-07-16,"SMY_BRN",0
"1043",2024-07-16,"SMY_I",46.2020101218
"1044",2024-07-16,"SMY_II",107.2797372687
"1045",2024-07-17,"CHI_III",50.0931603413
"1046",2024-07-17,"GAD_CHI",63.169875919
"1047",2024-07-17,"GAD_JUA",20.4094952004
"1048",2024-07-17,"SMY_BRN",0
"1049",2024-07-17,"SMY_I",42.4279281328
"1050",2024-07-17,"SMY_II",103.3065510011
"1051",2024-07-18,"CHI_III",50.1897460458
"1052",2024-07-18,"GAD_CHI",63.3020235264
"1053",2024-07-18,"GAD_JUA",24.3438706127
"1054",2024-07-18,"SMY_BRN",0
"1055",2024-07-18,"SMY_I",64.6560950685
"1056",2024-07-18,"SMY_II",91.4419771862
"1057",2024-07-19,"CHI_III",50.0200589123
"1058",2024-07-19,"GAD_CHI",63.0750206348
"1059",2024-07-19,"GAD_JUA",20.8892807146
"1060",2024-07-19,"SMY_BRN",0
"1061",2024-07-19,"SMY_I",53.4242547335
"1062",2024-07-19,"SMY_II",91.1936442158
"1063",2024-07-20,"CHI_III",49.963943854
"1064",2024-07-20,"GAD_CHI",58.1400385127
"1065",2024-07-20,"GAD_JUA",18.436039135
"1066",2024-07-20,"SMY_BRN",0
"1067",2024-07-20,"SMY_I",46.0108516507
"1068",2024-07-20,"SMY_II",89.2387283679
"1069",2024-07-21,"CHI_III",49.9787407133
"1070",2024-07-21,"GAD_CHI",58.1586493596
"1071",2024-07-21,"GAD_JUA",18.4327195532
"1072",2024-07-21,"SMY_BRN",0
"1073",2024-07-21,"SMY_I",43.1932329965
"1074",2024-07-21,"SMY_II",100.1460266099
"1075",2024-07-22,"CHI_III",50.2257317251
"1076",2024-07-22,"GAD_CHI",66.2678579765
"1077",2024-07-22,"GAD_JUA",18.5296584047
"1078",2024-07-22,"SMY_BRN",0
"1079",2024-07-22,"SMY_I",52.6942998845
"1080",2024-07-22,"SMY_II",89.679561768
"1081",2024-07-23,"CHI_III",50.2352313794
"1082",2024-07-23,"GAD_CHI",58.4674764111
"1083",2024-07-23,"GAD_JUA",22.8922598692
"1084",2024-07-23,"SMY_BRN",0
"1085",2024-07-23,"SMY_I",52.7293320669
"1086",2024-07-23,"SMY_II",87.7815379018
"1087",2024-07-24,"CHI_III",40.5179325833
"1088",2024-07-24,"GAD_CHI",58.5451334364
"1089",2024-07-24,"GAD_JUA",21.9595633275
"1090",2024-07-24,"SMY_BRN",0
"1091",2024-07-24,"SMY_I",52.7610093528
"1092",2024-07-24,"SMY_II",91.5960199076
"1093",2024-07-25,"CHI_III",50.3323468044
"1094",2024-07-25,"GAD_CHI",58.5619079189
"1095",2024-07-25,"GAD_JUA",21.9630241681
"1096",2024-07-25,"SMY_BRN",0
"1097",2024-07-25,"SMY_I",50.9578054561
"1098",2024-07-25,"SMY_II",88.5606508132
"1099",2024-07-26,"CHI_III",50.0456267551
"1100",2024-07-26,"GAD_CHI",58.2348937969
"1101",2024-07-26,"GAD_JUA",20.8932006463
"1102",2024-07-26,"SMY_BRN",0
"1103",2024-07-26,"SMY_I",50.6690724689
"1104",2024-07-26,"SMY_II",88.7041344393
"1105",2024-07-27,"CHI_III",48.4187844702
"1106",2024-07-27,"GAD_CHI",58.0291503547
"1107",2024-07-27,"GAD_JUA",18.399664994
"1108",2024-07-27,"SMY_BRN",0
"1109",2024-07-27,"SMY_I",50.4656951116
"1110",2024-07-27,"SMY_II",89.0864513815
"1111",2024-07-28,"CHI_III",48.1111581185
"1112",2024-07-28,"GAD_CHI",57.6592288722
"1113",2024-07-28,"GAD_JUA",18.2681883659
"1114",2024-07-28,"SMY_BRN",0
"1115",2024-07-28,"SMY_I",45.5692413272
"1116",2024-07-28,"SMY_II",86.6759405889
"1117",2024-07-29,"CHI_III",48.1383857522
"1118",2024-07-29,"GAD_CHI",62.5318452341
"1119",2024-07-29,"GAD_JUA",18.2842565544
"1120",2024-07-29,"SMY_BRN",0
"1121",2024-07-29,"SMY_I",61.1073914949
"1122",2024-07-29,"SMY_II",97.5655814809
"1123",2024-07-30,"CHI_III",49.0912116729
"1124",2024-07-30,"GAD_CHI",57.6681281766
"1125",2024-07-30,"GAD_JUA",22.5354048257
"1126",2024-07-30,"SMY_BRN",0
"1127",2024-07-30,"SMY_I",45.6259920501
"1128",2024-07-30,"SMY_II",88.6121749605
"1129",2024-07-31,"CHI_III",48.5574652971
"1130",2024-07-31,"GAD_CHI",57.6666449592
"1131",2024-07-31,"GAD_JUA",22.578100298
"1132",2024-07-31,"SMY_BRN",0
"1133",2024-07-31,"SMY_I",50.0737019416
"1134",2024-07-31,"SMY_II",88.194225486
"1135",2024-08-01,"CHI_III",0
"1136",2024-08-01,"GAD_CHI",0
"1137",2024-08-01,"GAD_JUA",0
"1138",2024-08-01,"SMY_BRN",0
"1139",2024-08-01,"SMY_I",0
"1140",2024-08-01,"SMY_II",0
"1141",2024-08-02,"CHI_III",0
"1142",2024-08-02,"GAD_CHI",0
"1143",2024-08-02,"GAD_JUA",0
"1144",2024-08-02,"SMY_BRN",0
"1145",2024-08-02,"SMY_I",0
"1146",2024-08-02,"SMY_II",0
"1147",2024-08-03,"CHI_III",0
"1148",2024-08-03,"GAD_CHI",0
"1149",2024-08-03,"GAD_JUA",0
"1150",2024-08-03,"SMY_BRN",0
"1151",2024-08-03,"SMY_I",0
"1152",2024-08-03,"SMY_II",0
"1153",2024-08-04,"CHI_III",49.1931298971
"1154",2024-08-04,"GAD_CHI",57.3798189658
"1155",2024-08-04,"GAD_JUA",18.5115772783
"1156",2024-08-04,"SMY_BRN",0
"1157",2024-08-04,"SMY_I",27.695906622
"1158",2024-08-04,"SMY_II",89.5850243161
"1159",2024-08-05,"CHI_III",48.9573689599
"1160",2024-08-05,"GAD_CHI",62.3165668229
"1161",2024-08-05,"GAD_JUA",18.329035594
"1162",2024-08-05,"SMY_BRN",0
"1163",2024-08-05,"SMY_I",27.748525525
"1164",2024-08-05,"SMY_II",83.3518385073
"1165",2024-08-06,"CHI_III",49.7303371135
"1166",2024-08-06,"GAD_CHI",54.7527584328
"1167",2024-08-06,"GAD_JUA",20.7137313409
"1168",2024-08-06,"SMY_BRN",0
"1169",2024-08-06,"SMY_I",37.5525219096
"1170",2024-08-06,"SMY_II",88.9211432708
"1171",2024-08-07,"CHI_III",49.5512915845
"1172",2024-08-07,"GAD_CHI",62.4571546436
